id,title,link,content,gold_label
95,آئی ایم ایف سے مذاکرات میں بڑی پیشرفت، منی بجٹ کا خطرہ ٹل گیا,https://www.express.pk/story/2732969/mini-budget-evaded-break-through-in-talks-with-imf,پاکستان اور آئی ایم ایف کے درمیان مذاکرات میں اہم پیش رفت ہوئی ہے، ایف بی آر حکام نے دعویٰ کیا ہے کہ کوئی منی بجٹ نہیں آئے گا اور پیٹرولیم مصنوعات پر جی ایس ٹی بھی نہیں لگایا جائے گا۔ ایف بی آرذ رائع کا کہنا ہے کہ کوئی منی بجٹ نہیں آئے گا اور 12ہزار 970ارب روپے کا سالانہ ٹیکس ہدف برقرار رہے گا، پیٹرولیم مصنوعات پر جنرل سیلز ٹیکس بھی نہیں لگایا جائے گا، آئی ایم ایف نے ٹیکس محصولات پر اطمینان کا اظہار کیا ہے، ٹیکس ٹو جی ڈی پی کی شرح 8.8 فیصد سے بڑھ کر 10.3 فیصد ہوگئی۔ ذرائع ایف بی آر کا کہنا تھا کہ آئی ایم ایف ٹیکس ٹو جی ڈی پی میں 1.5 فیصد بہتری پر مطمئن ہے، زرعی آمدن پر ٹیکس وصولی اگلے سال سے شروع ہو جائے گی، آئی ایم ایف کے ساتھ ابھی مزید مذاکرات بھی ہونگے، آئی ایم ایف کے ساتھ تاجر دوست اسکیم میں کچھ تبدیلیوں پر بات چیت متوقع ہے۔ ذرائع کے مطابق تین ماہ میں ری ٹیلرز سے 12 ارب روپے ٹیکس جمع کیا گیا، چار لاکھ نئے تاجروں نے ٹیکس گوشوارے جمع کرا دیے ہیں ، رجسٹرڈ تاجروں کی تعداد 2 لاکھ سے بڑھ کر 6 لاکھ تک پہنچ گئی ہے۔ ذرائع کا مزید کہنا ہے کہ کسٹمز انٹیلی جنس اینڈ انویسٹی گیشن سے انفورسمنٹ واپس لے لی گئی ہے البتہ کسٹمز انٹیلی جنس ڈیپارٹمنٹ برقرار ہے۔ اس کے علاوہ فیڈرل بورڈ آف ریونیو جلد فیملی انکم ٹیکس ریٹرن بھی متعارف کروانے جارہا ہے جس کے تحت بڑی تعداد میں زیرو ٹیکس کے ساتھ جمع کروائی گئی انکم ٹیکس ریٹرنز ختم کردی جائیں گی کیونکہ ان میں سے زیادہ لوگ وہ ہیں جو ٹیکس اہلیت کے زمرے میں نہیں آتے۔ ذرائع کا مزید کہنا تھا کہ ترمیمی ٹیکس قوانین کے بارے میں بھی آرڈیننس منظوری کے لیے وزیراعظم کو بھجوادیا گیا ہے اور توقع ہے یہ بھی منظوری کے بعد وزیراعظم کی ایڈوائس پر صدر مملکت کے دستخط کے بعد جلد جاری ہوجائے گا۔ اس کے علاوہ ٹیکس چوری میں ملوث عناصر اور کمپنیوں و بڑے اداروں کے خلاف بھی کارروائی جاری ہے۔ ذرائع کا کہنا ہے کہ کمپنیوں کے سیلز ٹیکس چوری یا ان پٹ ٹیکس ایڈجسٹمنٹ کے غلط استعمال میں ملوث پائے جانے پر ٹیکس چوری میں ملوث مزید کمپنیوں کے چیف فنانشل افسران کی گرفتاریاں عمل میں لائی جائیں گی۔ ذرائع کا مزید کہنا ہے کہ آئی ایم ایف نے بینظیر انکم سپورٹ پروگرام کی کارکردگی پر اطمینان کا اظہار کیا ہے۔ ذرائع کا کہنا ہے کہ وفد کو بینظیر انکم سپورٹ پروگرام کے حوالے سے بریفنگ دی گئی ہے جس میں بینظیر انکم سپورٹ پروگرام حکام کی جانب سے آئی ایم ایف وفد کو رواں مالی سال کے پہلے 4 ماہ میں بی آئی ایس پی کی کارکردگی کے بارے میں آگاہ کیا گیا ہے۔ ذرائع کے مطابق وفد کو مستحقین کو پہلے 4 ماہ میں امداد کی فراہمی اور مالی مشکلات کیبارے میں بتایا گیا جس پر آئی ایم ایف حکام نے بی آئی ایس پی کی کارکردگی پر اطمینان کا اظہار کیا۔,business
96,جاپان کا پاکستان کو سیلاب سے نمٹنے کےلیے 2.831 ارب ین امداد کا اعلان,https://www.express.pk/story/2732960/japan-pledges-2831-billion-yen-for-pakistan-for-flood-protection,اسلام آباد: جاپان کی حکومت نے پاکستان میں سیلابی صورتحال سے نمٹنے کے لئے دریائے سندھ کے حوض میں سیلابی انتظامات کو مضبوط کرنے کے لیے 2.831 ارب جاپانی ین (تقریباً 18.5 ملین امریکی ڈالر / تقریباً 5.119 ارب پاکستانی روپے) کی نئی امداد فراہم کرنے پر اتفاق کیا ہے۔ اس حوالے سے جاپان کے ساتھ ایم او یو ہوگیا ہے جس کی  تقریب بدھ کو وزارت اقتصادی امور اسلام آباد میں منعقد ہوئی۔ اس تقریب میں جاپانی سفیر ایچ ای مسٹر واڈا میتسوہیرو، سیکریٹری وزارت اقتصادی امور ڈاکٹر کاظم نیاز اور دونوں ممالک کے دیگر اعلیٰ حکام نے شرکت کی۔ اعلامیہ میں بتایا گیا ہے کہ 2022 میں پاکستان کو تاریخ کے تباہ کن ترین سیلاب کا سامنا کرنا پڑا اس تباہی کے بعد جاپان نے پاکستان کی بحالی اور تعمیر نو کی کوششوں میں مدد فراہم کرنے کی غرض سے اہم اقدامات کیے ہیں۔ اس امداد سے خیبرپختونخوا کے ضلع ہری پور میں دریائے سندھ پر تین بند تعمیر کیے جائیں گے اور خیبرپختونخوا اور پنجاب میں دریا کے ساتھ 45 مقامات پر پانی اور بارش کے میٹر نصب کیے جائیں گے۔ یہ تینوں بند مقامی آبادی کو ممکنہ انسانی اور معاشی نقصانات سے بچانے میں مدد دیں گے جبکہ پانی اور بارش کے میٹرز کے ذریعے حاصل کردہ ڈیٹا، جو وفاقی فلڈ کمیشن (ایف ایف سی ) اور واپڈا کے تحت رہے گا، مختلف اداروں کو فراہم کیا جائے گا تاکہ ممکنہ سیلاب کی پیشنگوئی اور انتظام کیا جا سکے یہ منصوبہ بیلڈ بیک بیٹرکے تصور کو اپناتا ہے، جس پر حکومت پاکستان نے زور دیا ہے۔ تقریب میں اظہار خیال کرتے ہوئے ایچ ای واڈا میتسوہیرو نے کہا کہ مجھے امید ہے کہ یہ منصوبہ پاکستان کے عوام کو ممکنہ مستقبل کے سیلاب کے بارے میں اطمینان فراہم کرے گا۔ جاپان پاکستان کے کمزور طبقوں کو براہ راست فائدہ پہنچانے کے لیے مدد فراہم کرنے کا عزم رکھتا ہے۔۔۔,business
97,قیمتوں میں بڑی کمی کے بعد سونا آج پھر مہنگا ہوگیا,https://www.express.pk/story/2732955/gold-prices-for-13-11-2024,,business
98,ٹیکسوں کی ادائیگی کیلیے ایف بی آر کا نیا ’’ای پیمنٹ 2.0‘‘ سسٹم متعارف,https://www.express.pk/story/2732952/fbr-launches-new-e-payment-20-system-for-tax-collection,فیڈرل بورڈ آف ریونیو (ایف بی آر) نے تمام ٹیکسوں کی ادائیگی کے لیے نیا مربوط سسٹم epayment 2.0 متعارف کروا دیا۔ ترجمان ایف بی آر کے مطابق اس سسٹم کے تحت ود ہولڈنگ ٹیکس، انکم ٹیکس، سیلز ٹیکس اور فیڈرل ایکسائز ڈیوٹی کی ادائیگی یکجا کر دی گئی ہے۔ ٹیکسوں کی ادائیگی کا نیا سسٹم IRIS 2.0 پورٹل کے اندر دستیاب ہے۔ حکومت پاکستان کے وژن کے تحت پاکستان کے ٹیکس کے نظام کو جدید بنانے کی راہ میں یہ ایک اہم پیش رفت ہے۔ نئے سسٹم سے صارفین کو انٹرنیٹ بینکنگ، اے ٹی ایم اور موبائل بینکنگ کے ذریعے آسان آن لائن ادائیگی کی سہولت میسر ہوگی۔ ترجمان کا کہنا ہے کہ ایف بی آر نے ٹیکس دہندگان کو ePayment 2.0 کے ذریعے ایک جامع اور بہتر یوزر فرینڈلی انٹرفیس فراہم کیا ہے۔ ادائیگی مکمل ہونے پر تصدیق شدہ کمپیوٹرائزڈ پیمنٹ رسید (سی پی آر) ای میل اور ایس ایم ایس کے ذریعے جاری کی جائے گی۔ ایف بی آر کے مطابق یہ انقلابی جدت ڈیجیٹل ٹیکس ایڈمنسٹریشن میں ایف بی آر کی لیڈر شپ کی آئینہ دار ہے، ایک ہی مربوط انٹرفیس فراہم کرنے سے متعدد لاگ اِنز اور پلیٹ فارم تبدیل کرنے کی ضرورت ختم ہوگئی ہے۔ ایف بی آر زیادہ مؤثر، ڈیجیٹلی ترقی یافتہ پاکستان کے قیام کے ذریعے ٹیکس دہندگان کو سہولیات فراہم کرنے کے لیے پر عزم ہے۔,business
99,چیئرمین ایف بی آر کی ایرانی گاڑیوں پر بھی ٹیکس لگانے کی سفارش,https://www.express.pk/story/2732948/chairman-fbr-ki-irani-garioo-pr-bhi-tax-lgane-ki-safarish,چیئرمین ایف بی آر نے ایرانی گاڑیوں پر بھی ٹیکس لگانے کی سفارش کرتے ہوئے کہا ہے کہ دفتر خارجہ کے ذریعے ایرانی سفیر سے بات کی جائے۔ سلیم مانڈوی والا کی زیر صدارت سینیٹ کی قائمہ کمیٹی برائے خزانہ کا اجلاس ہوا جس میں ایرانی حکام کی جانب سے پاکستانی تجارتی گاڑیوں پر 10 فیصد ٹیکس وصولی کے معاملے کا جائزہ لیا گیا۔ اجلاس میں سینیٹر منظور احمد کاکڑ نے کہا کہ ایران بارڈر پر پاکستانی کمرشل گاڑیوں سے ایران 10 فیصد لیوی وصول کر رہا ہے، ایران میں ہر ایک کلو میٹر اندر جانے پر کمرشل گاڑیوں سے مزید ایک ڈالر فی کلو میٹر جارج کیا جاتا ہے۔ چیئرمین ایف بی آر نے کہا کہ پاکستان آنے والی ایرانی کمرشل گاڑیوں سے کوئی ٹیکس چارج نہیں کیا جاتا، ایران پاکستانی تاجروں سے لیوی وصولی بند کرے یا پھر پاکستان کو بھی ٹیکس وصول کرنا چاہیے، وزارت تجارت کا اس میں کلیدی کردار بنتا ہے۔ بلوچستان عوام پارٹی سے تعلق رکھنے والے ممبر دنیش کمہار نے کہا کہ بطور چیئرمین ایف بی آر انسداد اسمگلنگ کے اختیارات کے غلط استعمال کو بھی روکیں اور اختیارات کے غلط استعمال کی انکوائری کروائیں۔ چیئرمین ایف بی آر نے جواب دیا کہ آپ اپنی مرضی کے ایماندار افسران کے نام دے دیں ہم انکوائری کروا دیں گے، جس پر دنیش کمہار نے کہا کہ ہمیں آپ پر اعتماد ہے آپ خود انکوائری کمیٹی بنا دیں۔ چیئرمین ایف بی آر نے یقین دہانی کرائی کہ ہم انکوائری کمیٹی بناکر انکوائری کروا کر رپورٹ قائمہ کمیٹی برائے خزانہ کو پیش کر دیں گے، جس کاروباری شخص نے شکایت کی ہے ان کے خلاف کسی قسم کی انتظامی کارروائی نہیں ہوگی۔ کمیٹی اجلاس میں اراکین نے انکشاف کیا کہ بینکوں کی اے ٹی ایم مشینوں سے جعلی نوٹ نکلنے کا سلسلہ جاری ہے، جس پر اسٹیٹ بینک حکام نے بتایا کہ چھوٹے صوبوں میں 3334 بینک برانچز ہیں، پوری کوشش ہوتی ہے کہ صارفین کو تحفظ دیا جائے۔,business
100,پاکستان میں 2477 نئی کمپنیاں رجسٹرڈ، آئی ٹی اور ای کامرس سرفہرست,https://www.express.pk/story/2732894/2477-new-compnies-registered-in-pakistan-it-and-ecommerce-on-top,"کراچی: سیکیورٹیز اینڈ ایکسچینج کمیشن آف پاکستان میں اکتوبر 2024 کے دوران مختلف شعبوں کی 2,477 نئی کمپنیوں نے رجسٹریشن کیں جسکے نتیجے میں ملک میں رجسٹرڈ کمپنیوں کی مجموعی تعداد  بڑھ کر 2لاکھ 33ہزار 587 ہوگئیں جو پاکستان کے کارپوریٹ سیکٹر میں بڑھتے ہوئے اعتماد اور اس کی مسلسل توسیع کی عکاسی کرتی ہے۔ ایس ای سی پی کی ڈیجیٹلائزیشن کی مہم کامیابی سے جاری رہی ہے جس کے آن لائن سسٹم کے ذریعے 99فیصد نئی کمپنیوں کی رجسٹریشنز کی گئی۔ رجسٹرڈ ہونے والی نئی کمپنیوں میں 57فیصد پرائیویٹ لمیٹڈ کمپنیاں ہیں جبکہ 47فیصد سنگل ممبر کمپنیاں اور 2فیصد بشمول پبلک، غیر منافع بخش تنظیمیں، تجارتی تنظیمیں شامل ہیں۔ اکتوبر میں انفارمیشن ٹیکنالوجی اور ای کامرس کے شعبوں میں 556 نئی کمپنیوں کے ساتھ سب سے زیادہ اضافہ دیکھا گیا۔  خدمات کے شعبے کی 486 نئی کمپنیوں کی رجسٹریشن ہوئیں، ٹریڈنگ سیکٹر کی 388 جبکہ رئیل اسٹیٹ ڈیولپمنٹ اینڈ کنسٹرکشن سیکٹر کی 270 نئی کمپنیاں رجسٹرڈ ہوئیں۔ دیگر شعبوں میں خوراک، صحت کی دیکھ بھال اور ادویہ سازی کی 270 نئی کمپنیاں، سیاحت بشمول ٹرانسپورٹ کی 174کمپنیاں، توانائی، بجلی اور ایندھن کے شعبے میں 221 نئی کمپنیوں کی رجسٹریشنز ہوئیں۔ اسی طرح دیگر متفرق شعبوں کی 112 کمپنیوں کی رجسٹریشنز بھی کرائی گئیں۔ کارپوریٹ سیکٹر میں غیر ملکی سرمایہ کاری نے بھی ترقی کے حوصلہ افزا اشارے ظاہر کیے اور 48 نئی کمپنیوں نے بین الاقوامی سرمایہ کاروں سے سرمایہ حاصل کیا۔ ان سرمایہ کاروں کا تعلق افغانستان، چین، فرانس، جرمنی، ملائیشیا، عمان اور ترکی سمیت مختلف ممالک سے ہے۔ یہاں یہ امر قابل ذکر ہے کہ چین سب سے بڑے سرمایہ کار کے طور پر ابھرا، جس نے 39 نئی کمپنیوں کے قیام میں اپنا حصہ ڈالا، اس کے بعد 4 کمپنیوں کے ساتھ افغانستان کا نمبر آتا ہے۔ باقی ماندہ سرمایہ کاری مختلف ممالک سے آئی ہے، جس میں ہر ایک نے ایک نئی کمپنی کا حصہ ڈالا ہے۔",business
101,پاور سیکٹر کے لیے درآمد ایل این جی صارفین کو دینے کا فیصلہ,https://www.express.pk/story/2732880/power-sector-ke-liye-daraamad-lng-sarfeen-ko-dainay-ka-faisla,بجلی کی کھپت میں کمی پرحکومت نے پاور سیکٹر کیلیے درآمد ایل این جی گھریلو گیس صارفین کو فراہم کرنے کا فیصلہ کر لیا۔ وزارت پٹرولیم کے مطابق گھریلو صارفین کو ایل این جی کی فراہمی کیلیے 163ارب روپے درکار ہیں، گردشی قرضے بڑھنے سے روکنے کیلیے گیس ٹیرف میں اضافہ جبکہ ایل این جی اور مقامی گیس کے ٹیرف میں فرق ختم کیا جائے گا۔ ذرائع کے مطابق درآمدی ایل این جی روزانہ پائپ لائنوں میں ڈالنے سے ان کا پریشر بڑھ رہا ہے، پاور سیکٹر 600 ایم ایم سی ایف ڈی LNG اٹھاتا تھا، کیپٹو پاور کی بندش سے مزید 150 ایم ایم سی ایف ڈی ایل این جی فاضل ہوجائے گی، جہاں سے 400 ارب کا ریونیو ملتا ہے۔ ذرائع نے بتایا کہ مقامی گیس کا ٹیرف 1550، ایل این جی کا 3500 ایم ایم سی ایف ڈی ہے،یہ فرق ختم ہونے سے حکومت کو200ارب کا ریونیو ملے گا، کھاد کمپنیوں کے ٹیرف میں بھی اضافہ کیا جائے گا، نئے گیس ٹیرف کا اطلاق فروری 2025 سے ہو گا۔,business
102,عالمی منڈی، خام تیل کی قیمتوں میں معمولی اضافہ,https://www.express.pk/story/2732878/aaalmi-mni-kham-til-ki-kimto-mi-maamoli-adaf,عالمی منڈی میں منگل کو خام تیل کی قیمتوں میں معمولی اضافہ ریکارڈ کیا گیا۔ برینٹ کروڈ فیوچر کی قیمت میں کمی اور یو ایس ویسٹ ٹیکساس انٹرمیڈیٹ کی قیمت میں اضافہ ہوا۔ برینٹ کروڈ فیوچر ایک فیصد کم ہو کر 71.82 ڈالر فی بیرل ہوگیا۔ یو ایس ویسٹ ٹیکساس انٹرمیڈیٹ کی قیمت میں 3 سینٹ کا اضافہ ہوا اور وہ 68.07 ڈالر فی بیرل پر جا پہنچا۔,business
103,مواصلات سمیت دیگر وزراتوں کیلئے اربوں مالیت کی ضمنی گرانٹ منظور,https://www.express.pk/story/2732825/moaslat-smit-digr-ozrato-kile-arbo-malit-ki-dmni-gran-mnthor,اقتصادی رابطہ کمیٹی (ای سی سی) نے وزارت مواصلات اور پاکستان پوسٹ سمیت دیگر اداروں کے لیے اربوں روپے مالیت کی ضمنی گرانٹ اور فیڈرل بورڈ آف ریونیو (ایف بی آر) کی ٹرانسفارمیشن منصوبے کے لیے 5 سمریوں کی منظوری دے دی۔ وفاقی وزارت خزانہ سے جاری بیان میں کہا گیا کہ اسلام آباد میں وفاقی وزیر خزانہ اور ریونیو محمد اورنگزیب  کی زیر صدارت ای سی سی کا اجلاس ہوا جہاں وزارت مواصلات (پاکستان پوسٹ) کے لیے 16.995 ارب روپے کی تکنیکی ضمنی گرانٹ کی منظوری دے دی گئی ہے۔ گرانٹ کا مقصد پاکستان پوسٹ کی کمپنیوں اورایجنسی شراکت داروں کے تصدیق شدہ بقایاجات کی ادائیگی کرنا ہے۔ ای سی سی نے الیکشن کمیشن آف پاکستان کے لیے بھی 1.317 ارب روپے کی تکنیکی ضمنی گرانٹ کی منظور ی دی، یہ گرانٹ مالی سال 2024-25 کے دوران سندھ، خیبرپختونخوا اور بلوچستان میں بلدیاتی ضمنی انتخابات اور اسلام آباد (آئی سی ٹی) اور پنجاب میں بلدیاتی انتخابات کے سلسلے میں منظور کی گئی ہے۔ اجلاس میں ایف بی آر کے لیے بھی پانچ مختلف سمریوں کی منظوری دی گئی، منظور کردہ سمریاں ایف بی آر ٹرانسفارمیشن  منصوبے کا حصہ ہیں، جس کی وزیر اعظم پہلے ہی منظوری دے چکے ہیں۔ ای سی سی کی جانب سے منظورکردہ کردہ سمریوں میں ایف بی آر کی آپریشنل مہارت اور تنظیمی صلاحیتوں میں بہتری، ایف بی آر افسران کے لیے کارکردگی مینجمنٹ نظام، ایف بی آر افسران کے لیے استعداد کار بڑھانے کا پروگرام، ایف بی آر کے تبدیلی منصوبے کے تحت انسداد اسمگلنگ اقدامات اور ایف بی آر افسران کے لیے نقل و حرکت اور عارضی رہائش کا انتظام شامل ہے۔ اجلاس میں ایف بی آر کی تمام پانچوں تجاویز پر تفصیلی غور و خوض کے بعد اصولی منظوری دی گئی  تاہم اجلاس میں یہ طے کیا گیا کہ مالی سال کے اگلے بجٹ سے قبل ان تجاویز پر عمل درآمد اور ان کے اثرات کا تیسری پارٹی کے ذریعے جائزہ لیا جائے گا۔ مزید بتایا گیا کہ ان کے نتائج کی ایک اور جانچ دسمبر2025 کے آخر میں کی جائے گی تاکہ اس پورے عمل کی افادیت اور مجموعی طور پر ریونیو بڑھانے کے مقصد پر اس کے اثرات کا جائزہ لیا جا سکے۔ ای سی سی نے یہ بھی فیصلہ کیا کہ ریونیو ڈویژن اور وزارت خزانہ مل کر ان پانچ تجاویز کے تحت بجٹ کی تقسیم اور فراہمی کے میکانزم پر مشترکہ مشاورت کریں گے۔,business
104,اسٹیٹ بینک نے فنکا مائیکروفنانس بینک کے شیئرز کی فروخت کی اجازت دے دی,https://www.express.pk/story/2732806/state-bank-ne-finca-mayikrofnans-bank-ke-shiyrz-ki-farokht-ki-ijazat-day-di,,business
105,آئی ایم ایف کی پیٹرولیم مصنوعات پر جی ایس ٹی، لیوی 70 روپے فی لیٹر کرنے کی تجویز,https://www.express.pk/story/2732800/aaei-aim-aif-ki-pirolim-msnoaaat-pr-ji-ais-i-lioi-70-rop-fi-lir-krn-ki-tjoiz,عالمی مالیاتی ادارہ (آئی ایم ایف) نے حکومت کو پیٹرولیم مصنوعات پر جنرل سیلز ٹیکس (جی ایس ٹی) نافذ کرنے اور پیٹرولیم ڈیولپمنٹ لیوی (پی ڈی ایل) بڑھا کر 70 روپے فی لیٹر کرنے کی تجویز دے دی۔ وزارت خزانہ سے جاری اعلامیے کے مطابق پاکستان کے دورے پر آئے ہوئے آئی ایم ایف کے وفد نے مشن چیف نیتھن پورٹرکی قیادت میں وفاقی وزیر خزانہ اورمحصولات سینیٹر محمد اورنگزیب سے ملاقات کی، جہاں وفاقی وزیرخزانہ نے وفد کا خیرمقدم کیا۔ ملاقات میں وزیرمملکت برائے خزانہ علی پرویز ملک، گورنر اسٹیٹ بینک جمیل احمد، چئیرمین فیڈرل بورڈ آف ریونیو (ایف بی آر) راشد محمود لنگڑیال بھی موجود تھے۔ آئی ایم ایف وفد کی حکام سے ملاقات میں 7 ارب ڈالر کے قرض پروگرام پر عمل درآمد میں اب تک ہونے والی پیش رفت پر تبادلہ خیال کیا گیا اور وفد کو بریفنگ دی گئی۔ اجلاس میں آئی ایم ایف کے وفد نے پیٹرولیم مصنوعات پر جی ایس ٹی نافذ کرنے اور پیٹرولیم ڈیولپمنٹ لیوی (پی ڈی ایل) 60 روپے سے بڑھا کر 70 روپے فی لیٹر کرنے کی تجویزددی۔ آئی ایم ایف کی تجویز ماننے کی صورت میں 16 نومبر سے پٹرول اور ڈیزل کی قیمتوں میں نمایاں اضافے کا امکان ہے۔ آئی ایم ایف نے ایل این جی کی درآمد پر سرکاری ملکیتی اداروں کی اجارہ داری ختم کرنے کا بھی مطالبہ کیا ہے اور ریونیو شارٹ فال پورا کرنے کے لیے اضافی ریونیو اقدامات کی تجویز دی ہے۔ اس موقع پر وفاقی وزیرخزانہ محمد اورنگزیب نے آئی ایم ایف کو معاشی استحکام کے تسلسل کے لیے اصلاحات کا عمل جاری رکھنے کی یقین دہانی کروائی ہے۔ وزیرخزانہ محمد اورنگزیب نے آئی ایم ایف کے وفد کع بریفنگ دیتے ہوئے بتایا کہ رواں مالی سال 25-2024 کی پہلی سہ ماہی کے زیادہ تراہداف حاصل کر لیے گئے ہیں اور پروگرام پر مکمل عمل درآمد کےعزم کا اعادہ کیا۔ وزارت خزانہ نے بتایا کہ آئی ایم ایف کو معاشی استحکام کے تسلسل کے لیے اصلاحات کا عمل جاری رکھنے کی یقین دہانی کرائی گئی جبکہ آئی ایم ایف نے یہ مطالبہ بھی کیا ہے کہ ایل این جی کی درآمد پر سرکاری ملکیتی اداروں کی اجارہ داری ختم کی جائے تاکہ ایل این جی کی خریداری نجی شعبے کے ذریعے کی جائے اورمقابلے کی فضا قائم ہو۔ ذرائع نے بتایا کہ آئی ایم ایف کورواں مالی سال کی پہلی سہ ماہی پربریفنگ دی جائے گی، جولائی تا ستمبر رائٹ سائزنگ کے لیے اقدامات سے آگاہ کیا جائے گا اور اس کے ساتھ رائٹ سائزنگ کی مد میں ڈیڑھ لاکھ سرکاری بھرتیاں ختم کرنے پر بریفنگ دی جائےگی، ائٹ سائزنگ کے اقدامات سے اخراجات میں کمی کے بارے میں آگاہ کیا جائےگا اور رائٹ سائزنگ کے آئندہ اقدامات اور اہداف پر بات ہوگی۔ ان کا کہنا تھا کہ آئی ایم ایف کوپی آئی اے کی نجکاری کا ہدف حاصل نہ ہونے سے آگاہ کیا جائے گا، آئی ایم ایف نے پی آئی اے کی نجکاری 31 اکتوبر تک مکمل کرنے کا ہدف دیا تھا تاہم پی آئی اے ازسرنو نجکاری کے طریقہ کار اور نئے اہداف پرآئی ایم ایف کواعتماد میں لیا جائے گا۔ ذرائع نے بتایا کہ آئی ایم ایف کا وفد 15 نومبر تک پاکستان میں قیام کرے گا، اس دوران صوبوں میں زرعی آمدن پر ٹیکس بڑھانے پر بھی خصوصی سیشنزہوں گےا ور وفد صوبائی حکومتوں سے بھی ملاقات کرے گا۔آئی ایم ایف کے وفد کی صوبائی حکومت سے ملاقات کے دوران توانائی اصلاحات پر بھی تبادلہ خیال کیا جائے گا، بجلی اورگیس کے ریٹ بروقت طے کرنے پر بھی بات ہوگی۔,business
106,زرمبادلہ کی مارکیٹوں میں ڈالر کی پیش قدمی برقرار,https://www.express.pk/story/2732798/zar-e-mubadla-ki-marketon-mein-dollar-ki-paish-qadmi-barqarar,آئی ایم ایف ریویو میں فنانشل گیپ کو پر کرنے کے دباؤ اور عالمی سطح پر دیگر اہم کرنسیوں کی نسبت ڈالر مضبوط ہونے کے اثرات منگل کو بھی زرمبادلہ کی دونوں مارکیٹوں پر مرتب ہوئے جس سے ڈالر کی پیش قدمی برقرار رہی۔ انٹربینک مارکیٹ میں کاروباری دورانیے کے اختتام پر ڈالر کی قدر 06پیسے کے اضافے سے 277روپے 92پیسے کی سطح پر بند ہوئی۔ اسی طرح اوپن کرنسی مارکیٹ میں بھی ڈالر کی قدر 06پیسے کے اضافے سے 278روپے 83پیسے کی سطح پر بند ہوئی۔,business
107,بینک صارفین کی شکایات کو رفع کرنے کی مدت 30 دن مقرر,https://www.express.pk/story/2732770/bank-sarfeen-ki-shikayat-ko-rafa-karne-ki-muddat-30-din-mukarar,بینک صارفین کی شکایات کو رفع کرنے کی مدت 30دن مقرر کردی گئی۔ اس سے قبل شکایت کنندگان کی شکایات کا حل بینکنگ کمپنیز آرڈیننس مجریہ 1962کے تحت بینکوں کو 45 دن میں کرنا ہوتا تھا جسے اب کم کرکے 30 دن کر دی گئی ہے۔ شکایت کنندگان متعلقہ بینک کے جواب سے مطمئن نہ ہونے کی صورت میں 30 دن کے اندر اندر اپنی شکایات کے ازالے کے لیے بینکنگ محتسب پاکستان سے رجوع کرسکتے ہیں۔ شکایت کرنے سے قبل شکایت کنندہ متعلقہ بینکنگ کمپنی سے اپنی شکایت کا ازالہ کرنے کی درخواست کرے گا اور اگر بینکنگ کمپنی جواب دینے میں ناکام رہتی ہے یا مقررہ 30 دن کے اندر شکایت کنندہ کو غیر تسلی بخش جواب دیتی ہے تو شکایت کنندہ بینک کے خلاف کسی بھی وقت 30 دن کی مدّت کے اندر شکایت درج کراسکتا ہے۔ بصورتِ دیگر بینکنگ محتسب اگر مطمئن ہو کہ شکایت درج کرنے میں تاخیر کی وجوہات معقول ہیں تو تاخیر کو درگزر کرکے شکایت پر غور کرسکتا ہے۔,business
108,وزیر خزانہ کی آئی ایم ایف کو اصلاحاتی عمل جاری رکھنے کی یقین دہانی,https://www.express.pk/story/2732767/finance-minister-assures-imf-delegation-to-continue-reforms-process,اسلام آباد: وفاقی وزیرخزانہ محمد اورنگزیب نے بین الاقوامی مالیاتی فنڈ(آئی ایم ایف) کو معاشی استحکام کے تسلسل کیلئے اصلاحات کا عمل جاری رکھنے کی یقین دہانی کروادی ہے۔ یہ یقین دہانی منگل کو پاکستان اور آئی ایم ایف کےدرمیان دوسرے روز ہونیوالے مذاکرات میں کروائی ہے۔ تفصیلات کے مطابق آئی ایم ایف کےوفد نے مشن چیف نیتھن پورٹرکی قیادت میں  وزیر خزانہ ومحصولات سینیٹر محمد اورنگزیب  سے ملاقات کی ہے۔ وفاقی وزیرخزانہ سینیٹر محمد اورنگزیب نے وفد کا خیرمقدم کیا جبکہ اس موقع پر وزیرمملکت برائے خزانہ علی پرویز ملک، گورنر اسٹیٹ بینک جمیل احمد،چئیرمین ایف بی آر راشد محمود لنگڑیال بھی موجود تھے۔ ملاقات میں سات ارب ڈالر کے قرض پروگرام پر عمل درآمد میں اب تک ہونے والی پیشرفت پر تبادلہ خیال کیا گیا۔ وزیرخزانہ محمد اورنگزیب کی آئی ایم ایف وفد کو بریفنگ دیتے ہوئے بتایا کہ رواں مالی سال 2024-25 کی پہلی سہہ ماہی کے زیادہ تر اہداف حاصل کر لیئے گئے،اور پروگرام پر مکمل عمل درآمد کا عزم کا اعادہ کیا۔ وزارت خزانہ کا کہنا ہے کہ آئی ایم ایف کو معاشی استحکام کے تسلسل کیلئے اصلاحات کا عمل جاری رکھنے کی یقین دہانی کرائی ہے۔,business
109,سونے کی عالمی اور مقامی مارکیٹوں میں قیمت میں بڑی کمی ریکارڈ,https://www.express.pk/story/2732765/gold-prices-for-12-11-2024,,business
